"Annotation" "Short-Name" "Core-gene" "Occurence" "Mean-abundance" "SD-abundance" "Mean-abundance-if-present" "SD-abundance-if-present"
"Probable transmembrane sensor" "Gene7612" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Probable two-component response regulator" "Gene4417" NA "19" "0.103286384976526" "0.361650432768031" "1.15789473684211" "0.501459857121279"
"probable two-component sensor histidine kinase/response regulator hybrid protein" "Gene9214" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Probable UDP-N-acetyl-D-mannosaminuronic acid transferase (EC 2.4.1.-)" "Gene4175" NA "20" "0.0938967136150235" "0.29237209530287" "1" "0"
"probable uroporphyrin-III c-methyltransferase (EC 2.1.1.107)" "Gene9215" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Probable VANILLIN dehydrogenase oxidoreductase protein (EC 1.-.-.-)" "Gene4482" NA "15" "0.0704225352112676" "0.256460504626278" "1" "0"
"Probable xanthan lyase" "Gene7613" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"probable Zinc-binding dehydrogenase" "Gene7896" NA "1" "0.00938967136150235" "0.137037741965506" "2" NA
"probably aromatic ring hydroxylating enzyme, evidenced by COGnitor; PaaD-like protein (DUF59) involved in Fe-S cluster assembly" "Gene4277" NA "16" "0.07981220657277" "0.288483285610643" "1.0625" "0.25"
"Probably methylase/helicase" "Gene5996" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"Programmed cell death antitoxin MazE" "Gene4394" NA "20" "0.0938967136150235" "0.29237209530287" "1" "0"
"Programmed cell death antitoxin MazE like" "Gene5781" NA "5" "0.0328638497652582" "0.225392247732569" "1.4" "0.547722557505166"
"Programmed cell death antitoxin PemI" "Gene9216" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Programmed cell death toxin MazF" "Gene3493" NA "37" "0.173708920187793" "0.379751470074611" "1" "0"
"Programmed cell death toxin MazF like" "Gene4840" NA "14" "0.0751173708920188" "0.297775732897241" "1.14285714285714" "0.363136519601281"
"Programmed cell death toxin PemK" "Gene9217" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Prolidase (EC 3.4.13.9)" "Gene5279" NA "9" "0.0422535211267606" "0.201640890276281" "1" "0"
"Proline and alanine rich protein EspI, component of Type VII secretion system ESX-1" "Gene5100" NA "10" "0.0469483568075117" "0.212026569533926" "1" "0"
"Proline dehydrogenase (EC 1.5.5.2)" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Proline dehydrogenase (EC 1.5.5.2) / Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)" "Gene1538" NA "183" "0.938967136150235" "0.496243305976205" "1.09289617486339" "0.343069251229448"
"Proline dehydrogenase (EC 1.5.99.8) (Proline oxidase) / Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.5.1.12)" "Gene7614" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Proline dipeptidase (EC 3.4.13.9)" "Gene6835" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Proline iminopeptidase (EC 3.4.11.5)" "Gene3116" NA "44" "0.262910798122066" "0.554896706795994" "1.27272727272727" "0.450510633466967"
"Proline-rich protein" "Gene2441" NA "94" "0.44131455399061" "0.497713791765506" "1" "0"
"Prolipoprotein diacylglyceryl transferase" "Gene0438" NA "213" "1.01408450704225" "0.118117036596368" "1.01408450704225" "0.118117036596368"
"Prolyl endopeptidase (EC 3.4.21.26)" "Gene2301" NA "108" "0.563380281690141" "0.62342013982661" "1.11111111111111" "0.394668518981929"
"Prolyl oligopeptidase family protein" "Gene5356" NA "8" "0.0422535211267606" "0.223814679803542" "1.125" "0.353553390593274"
"Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type" "Gene0147" "Gene147" "213" "1" "0" "1" "0"
"Prophage Clp protease-like protein" "Gene3469" NA "36" "0.197183098591549" "0.474432679376289" "1.16666666666667" "0.447213595499958"
"Prophage CP4-57 integrase" "Gene6371" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"Prophage LambdaBa04, site-specific recombinase, phage integrase family" "Gene9218" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"prophage LambdaMc01, DNA methyltransferase" "Gene9219" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Prophage Lp2 protein 6" "Gene5280" NA "10" "0.0469483568075117" "0.212026569533926" "1" "0"
"prophage Lp4 protein 7, DNA replication" "Gene7615" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"prophage PSPPH06, putative reverse transcriptase/maturase" "Gene6836" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"Propionate catabolism operon transcriptional regulator of GntR family" "Gene4933" NA "11" "0.0516431924882629" "0.221826943455005" "1" "0"
"Propionyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.3)" "Gene0634" NA "212" "1.14084507042254" "0.719586647225152" "1.14622641509434" "0.716980837925927"
"Propionyl-CoA thioesterase activity" "Gene3579" NA "30" "0.140845070422535" "0.348681126203292" "1" "0"
"Proposed precorrin-5* (C1)-methyltransferase @ Cobalt-precorrin-5B (C1)-methyltransferase (EC 2.1.1.195)" "Gene3416" NA "38" "0.178403755868545" "0.383754154774358" "1" "0"
"Prostaglandin-endoperoxide synthase (EC 1.14.99.1)" "Gene5997" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"Protease" "Gene9220" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protease Do" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Protease HtpX homolog" "Gene3494" NA "32" "0.150234741784038" "0.3581430636915" "1" "0"
"Protease II" "Gene3529" NA "35" "0.164319248826291" "0.371437964874858" "1" "0"
"Protease II (EC 3.4.21.83)" "Gene1710" NA "178" "0.84037558685446" "0.379751470074611" "1.00561797752809" "0.0749531688995861"
"Protease IV" "Gene3088" NA "53" "0.248826291079812" "0.433351390017439" "1" "0"
"Proteasome subunit beta (EC 3.4.25.1), bacterial" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Protein acetyltransferase" "Gene9221" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Protein BchJ, involved in reduction of C-8 vinyl of divinyl protochlorophyllide" "Gene9222" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Protein co-occurring with FIG00645039: hypothetical protein with HTH-domain" "Gene9223" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Protein containing aminopeptidase domain" "Gene6450" NA "3" "0.0234741784037559" "0.204692925880627" "1.66666666666667" "0.577350269189626"
"Protein containing domains DUF403" "Gene1295" NA "202" "0.957746478873239" "0.243981501675256" "1.00990099009901" "0.0992558887008771"
"Protein containing domains DUF404, DUF407" "Gene1296" NA "202" "0.953051643192488" "0.23321498333614" "1.0049504950495" "0.0703597544730292"
"Protein containing domains DUF404, DUF407, DUF403" "Gene1574" NA "189" "0.901408450704225" "0.34291740482516" "1.01587301587302" "0.125316216037775"
"Protein containing transglutaminase-like domain, putative cysteine protease" "Gene1300" NA "202" "1.57276995305164" "0.591297205733307" "1.65841584158416" "0.475419129404273"
"Protein DUF2149, predicted transporter component" "Gene9224" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1)" "Gene5149" NA "11" "0.0610328638497653" "0.276488874950651" "1.18181818181818" "0.404519917477945"
"Protein formerly called heavy metal resistance transcriptional regulator HmrR" "Gene6837" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Protein GlcG" "Gene4682" NA "13" "0.0610328638497653" "0.239954523698085" "1" "0"
"Protein involved in initiation of plasmid replication" "Gene9225" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Protein involved in meta-pathway of phenol degradation" "Gene3117" NA "52" "0.300469483568075" "0.577772042645253" "1.23076923076923" "0.469266620789964"
"Protein lysine acetyltransferase Pat (EC 2.3.1.-)" "Gene0994" NA "212" "1.10328638497653" "0.37446628391012" "1.10849056603774" "0.367550602513734"
"Protein of unknown function (DUF1501)" "Gene2434" NA "96" "0.553990610328638" "0.702519414830156" "1.22916666666667" "0.512561506792711"
"Protein of unknown function (DUF497) superfamily" "Gene6838" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"protein of unknown function DUF1003" "Gene9226" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF1036" "Gene1132" NA "210" "0.985915492957746" "0.118117036596368" "1" "0"
"protein of unknown function DUF1123" "Gene4934" NA "11" "0.0516431924882629" "0.221826943455005" "1" "0"
"protein of unknown function DUF1130" "Gene7616" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"protein of unknown function DUF1176" "Gene9227" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF1211" "Gene6839" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"protein of unknown function DUF1214" "Gene6372" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"protein of unknown function DUF1236" "Gene9228" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF1244" "Gene0947" "Gene947" "212" "0.995305164319249" "0.0685188709827532" "1" "0"
"protein of unknown function DUF1275" "Gene9229" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF132" "Gene9230" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF1330" "Gene2855" NA "61" "0.286384976525822" "0.453136430535982" "1" "0"
"protein of unknown function DUF1332" "Gene2786" NA "66" "0.309859154929577" "0.463524722909511" "1" "0"
"protein of unknown function DUF1403" "Gene7617" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Protein of unknown function DUF1428" "Gene3237" NA "43" "0.248826291079812" "0.582011016610907" "1.23255813953488" "0.684425699551076"
"Protein of unknown function DUF1440" "Gene6373" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"Protein of unknown function DUF1446" "Gene3045" NA "52" "0.31924882629108" "0.630554861274137" "1.30769230769231" "0.578655017224664"
"protein of unknown function DUF1452" "Gene2977" NA "54" "0.295774647887324" "0.551011921519059" "1.16666666666667" "0.423373691930507"
"protein of unknown function DUF1458" "Gene4966" NA "9" "0.0704225352112676" "0.513697574434934" "1.66666666666667" "2"
"protein of unknown function DUF1465" "Gene2478" NA "91" "0.427230046948357" "0.49584150754284" "1" "0"
"protein of unknown function DUF1470" "Gene9231" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF1476" "Gene6840" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"protein of unknown function DUF1486" "Gene3547" NA "34" "0.178403755868545" "0.430119867436027" "1.11764705882353" "0.327034970083864"
"Protein of unknown function DUF1526" "Gene5732" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"protein of unknown function DUF1612" "Gene4500" NA "18" "0.117370892018779" "0.434728974881545" "1.38888888888889" "0.697802339187225"
"protein of unknown function DUF1622" "Gene5281" NA "9" "0.0422535211267606" "0.201640890276281" "1" "0"
"protein of unknown function DUF1625" "Gene9232" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF1643" "Gene7618" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"protein of unknown function DUF1656" "Gene6841" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"protein of unknown function DUF167" "Gene9233" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Protein of unknown function DUF1772" "Gene9234" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Protein of unknown function DUF1810" "Gene6842" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"protein of unknown function DUF188" "Gene3132" NA "45" "0.211267605633803" "0.409169417248764" "1" "0"
"protein of unknown function DUF262" "Gene7619" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"protein of unknown function DUF264" "Gene6843" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"protein of unknown function DUF29" "Gene2498" NA "92" "0.455399061032864" "0.544380776315398" "1.05434782608696" "0.227944972865301"
"Protein of unknown function DUF29" "Gene2486" NA "95" "0.492957746478873" "0.587766144532882" "1.10526315789474" "0.308520291774674"
"Protein of unknown function DUF296" "Gene9235" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF305" "Gene4395" NA "19" "0.0892018779342723" "0.285706376515055" "1" "0"
"Protein of unknown function DUF3305" "Gene2255" NA "121" "0.572769953051643" "0.505265042197169" "1.00826446280992" "0.0909090909090909"
"protein of unknown function DUF333" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF336" "Gene9236" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Protein of unknown function DUF374" "Gene1226" NA "204" "0.957746478873239" "0.201640890276281" "1" "0"
"protein of unknown function DUF395, YeeE/YedE" "Gene9237" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF405" "Gene9238" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF433" "Gene4935" NA "12" "0.0563380281690141" "0.231116482740212" "1" "0"
"Protein of unknown function DUF433" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF497" "Gene4936" NA "15" "0.0704225352112676" "0.256460504626278" "1" "0"
"protein of unknown function DUF541" "Gene7620" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"Protein of unknown function DUF541" "Gene6844" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"Protein of unknown function DUF55" "Gene0377" "Gene377" "213" "1.0093896713615" "0.137037741965506" "1.0093896713615" "0.137037741965506"
"protein of unknown function DUF559" "Gene9239" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF6, transmembrane" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF72" "Gene3664" NA "29" "0.136150234741784" "0.343755913791245" "1" "0"
"protein of unknown function DUF736" "Gene5998" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"protein of unknown function DUF77" "Gene4396" NA "19" "0.0892018779342723" "0.285706376515055" "1" "0"
"protein of unknown function DUF805" "Gene9240" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Protein of unknown function DUF81" "Gene7621" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"protein of unknown function DUF820" "Gene3195" NA "48" "0.234741784037559" "0.446490036642847" "1.04166666666667" "0.201940936523459"
"Protein of unknown function DUF820" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF849" "Gene7622" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"protein of unknown function DUF86" "Gene5577" NA "8" "0.0422535211267606" "0.223814679803542" "1.125" "0.353553390593274"
"Protein of unknown function DUF86, BT0167 group" "Gene2619" NA "75" "0.36150234741784" "0.500774490960103" "1.02666666666667" "0.162192189412149"
"protein of unknown function DUF861, cupin_3" "Gene9241" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF882" "Gene1579" NA "188" "0.892018779342723" "0.340064033404716" "1.01063829787234" "0.102865973863593"
"protein of unknown function DUF891" "Gene4324" NA "20" "0.0938967136150235" "0.29237209530287" "1" "0"
"Protein of unknown function DUF891" "Gene9242" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF900 hydrolase family protein" "Gene9243" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"protein of unknown function DUF937" "Gene2518" NA "91" "0.455399061032864" "0.56144309965486" "1.06593406593407" "0.290677285822757"
"protein of unknown function DUF955" "Gene6845" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"protein of unknown function LppY and LpqO" "Gene3765" NA "29" "0.169014084507042" "0.45513575083428" "1.24137931034483" "0.435494170355693"
"Protein of unknown function PA5391, DUF1028 family" "Gene3968" NA "26" "0.122065727699531" "0.328132876040693" "1" "0"
"Protein of unknown function UPF0060" "Gene1440" NA "191" "1.07042253521127" "0.557723057889029" "1.19371727748691" "0.446226640155121"
"protein of unknown function UPF0150" "Gene9244" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Protein of unknown function UPF0150" "Gene5999" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"protein of unknown function UPF0187" "Gene9245" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Protein often near L-alanine-DL-glutamate epimerase (cell wall recycling)" "Gene1510" NA "191" "0.910798122065728" "0.331556963995352" "1.01570680628272" "0.124665438192574"
"Protein PhnA" "Gene1750" NA "175" "0.821596244131455" "0.383754154774358" "1" "0"
"Protein phosphatase ImpM" "Gene6374" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"Protein previously called VgrG" "Gene9246" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Protein PufQ, involved in assembly of B875 and B800-850 pigment-protein complexes" "Gene1734" NA "178" "0.835680751173709" "0.371437964874858" "1" "0"
"Protein QmcA (possibly involved in integral membrane quality control)" "Gene1999" NA "137" "0.647887323943662" "0.488507301348337" "1.00729927007299" "0.0854357657716761"
"Protein RhsD" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Protein secretion chaperonin CsaA" "Gene2198" NA "124" "0.586854460093897" "0.503024777552189" "1.00806451612903" "0.0898026510133875"
"Protein serine-threonine phosphatase" "Gene9247" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Protein serine/threonine phosphatase PrpC, regulation of stationary phase" "Gene5733" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"Protein SlyX" "Gene1751" NA "172" "0.807511737089202" "0.395183150879373" "1" "0"
"Protein slyX homolog" NA NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"Protein translocase membrane subunit SecG" "Gene0148" "Gene148" "212" "0.995305164319249" "0.0685188709827532" "1" "0"
"Protein translocase subunit SecA" "Gene0600" NA "213" "1.07042253521127" "0.306714651142748" "1.07042253521127" "0.306714651142748"
"Protein translocase subunit SecA paralog 1" "Gene3693" NA "31" "0.150234741784038" "0.371080067282635" "1.03225806451613" "0.179605302026775"
"Protein translocase subunit SecD" "Gene0149" "Gene149" "213" "1" "0" "1" "0"
"Protein translocase subunit SecE" "Gene0948" NA "212" "0.995305164319249" "0.0685188709827532" "1" "0"
"Protein translocase subunit SecF" "Gene0150" "Gene150" "213" "1" "0" "1" "0"
"Protein translocase subunit SecY" "Gene0378" "Gene378" "212" "1.00469483568075" "0.153501661909743" "1.00943396226415" "0.137360563948689"
"Protein translocase subunit YajC" "Gene0151" "Gene151" "213" "1" "0" "1" "0"
"Protein tyrosine phosphatase" "Gene0743" NA "212" "1.3849765258216" "0.551293183319607" "1.39150943396226" "0.544270967594729"
"Protein with domain similar to flagellar basal-body rod protein FlgF" "Gene6000" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"Protein with similarity to RtcB" "Gene4581" NA "16" "0.0751173708920188" "0.264201556721733" "1" "0"
"Protein yceI precursor" "Gene2442" NA "102" "0.47887323943662" "0.500730266604388" "1" "0"
"Protein yciE" "Gene4086" NA "22" "0.103286384976526" "0.305049481993824" "1" "0"
"Protein YciE" "Gene1614" NA "184" "0.877934272300469" "0.368745265910208" "1.01630434782609" "0.126988811445573"
"Protein YciN" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Protein ydcF" "Gene7623" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Protein ygiN" "Gene4325" NA "21" "0.0985915492957746" "0.298815092891188" "1" "0"
"Protein YhfA" "Gene3866" NA "22" "0.136150234741784" "0.46098562982805" "1.31818181818182" "0.716231117019509"
"Protein YrdA" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Protein-disulfide isomerase" "Gene2072" NA "135" "0.694835680751174" "0.579379626129284" "1.0962962962963" "0.296095841534865"
"Protein-export protein SecB (maintains pre-export unfolded state)" "Gene0152" "Gene152" "213" "1" "0" "1" "0"
"protein-glutamate methylesterase" "Gene3133" NA "56" "0.262910798122066" "0.441251411378171" "1" "0"
"Protein-glutamate methylesterase" "Gene6076" NA "5" "0.0375586854460094" "0.254205481774689" "1.6" "0.547722557505166"
"Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)" "Gene0848" NA "213" "2.85446009389671" "1.37100751912736" "2.85446009389671" "1.37100751912736"
"Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77) / Erythromycin esterase homolog" "Gene7624" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Protein-methionine-sulfoxide reductase catalytic subunit MsrP" "Gene1752" NA "173" "0.812206572769953" "0.391467141870352" "1" "0"
"Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ" "Gene3907" NA "23" "0.107981220657277" "0.31108780478698" "1" "0"
"Protein-tyrosine kinase( EC:2.7.1.112 )" "Gene9248" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"proteinase IV" "Gene6846" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Proteins containing SET domain" "Gene5101" NA "9" "0.0422535211267606" "0.201640890276281" "1" "0"
"Proteins incorrectly called adenylate cyclase" "Gene1220" NA "206" "2.6056338028169" "1.9241185674208" "2.69417475728155" "1.89445018693402"
"Protocatechuate 3,4-dioxygenase alpha chain (EC 1.13.11.3)" "Gene2937" NA "58" "0.300469483568075" "0.526513779190595" "1.10344827586207" "0.359807705583101"
"Protocatechuate 3,4-dioxygenase beta chain (EC 1.13.11.3)" "Gene2936" NA "58" "0.305164319248826" "0.537132143753243" "1.12068965517241" "0.378250182077926"
"Protocatechuate 3,4-Dioxygenase beta chain (EC 1.13.11.3)" "Gene6847" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"Protocatechuate 4,5-dioxygenase beta chain (EC 1.13.11.8)" "Gene5734" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"Proton/glutamate symport protein @ Sodium/glutamate symport protein" "Gene7625" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Proton/glutamate symporter @ Sodium/glutamate symporter" "Gene4582" NA "13" "0.0610328638497653" "0.239954523698085" "1" "0"
"Protoporphyrin IX Mg-chelatase subunit D (EC 6.6.1.1)" "Gene1628" NA "186" "0.976525821596244" "0.527018263923885" "1.11827956989247" "0.398631777949482"
"Protoporphyrin IX Mg-chelatase subunit H (EC 6.6.1.1)" "Gene1643" NA "186" "0.896713615023474" "0.386857803397587" "1.02688172043011" "0.192642946544223"
"Protoporphyrin IX Mg-chelatase subunit I (EC 6.6.1.1)" "Gene1644" NA "186" "0.882629107981221" "0.363848193642147" "1.01075268817204" "0.146647115021353"
"Protoporphyrinogen IX oxidase, aerobic, HemY (EC 1.3.3.4)" "Gene9249" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Protoporphyrinogen IX oxidase, novel form, HemJ (EC 1.3.-.-)" "Gene0379" NA "213" "1.0093896713615" "0.0966715079992743" "1.0093896713615" "0.0966715079992743"
"pseudoazurin" "Gene9250" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Pseudoazurin" "Gene2846" NA "61" "0.338028169014085" "0.597407811752061" "1.18032786885246" "0.500273149433103"
"Pseudoazurin precursor" "Gene2686" NA "71" "0.338028169014085" "0.483998537299881" "1.01408450704225" "0.118678165819385"
"Pseudouridine 5'-phosphate glycosidase" "Gene9251" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Psp operon transcriptional activator" "Gene9252" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"PssD" "Gene6848" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"PssE" "Gene5486" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"Pterin-4-alpha-carbinolamine dehydratase (EC 4.2.1.96)" "Gene1068" NA "211" "1.03755868544601" "0.234917995692434" "1.04739336492891" "0.21298408559719"
"PTPS-like type 4" "Gene3713" NA "34" "0.15962441314554" "0.36712016664803" "1" "0"
"PTS IIA-like nitrogen-regulatory protein PtsN" "Gene0748" NA "213" "1.38028169014085" "0.523941804608105" "1.38028169014085" "0.523941804608105"
"PTS system nitrogen-specific IIA component, PtsN" "Gene9253" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"PTS system permease (IIAMan), nitrogen regulatory IIA protein" "Gene0153" "Gene153" "213" "1" "0" "1" "0"
"PTS system, cellobiose-specific IIC component (EC 2.7.1.69)" "Gene9254" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"PTS system, fructose-like IIB component FrwB" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"PTS system, fructose-specific IIA component (EC 2.7.1.202) / Phosphotransferase system, phosphocarrier protein HPr / Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)" "Gene2582" NA "92" "0.436619718309859" "0.506534499361412" "1.01086956521739" "0.104257207028537"
"PTS system, fructose-specific IIA component (EC 2.7.1.202) / PTS system, fructose-specific IIB component (EC 2.7.1.202) / PTS system, fructose-specific IIC component" "Gene7626" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"PTS system, fructose-specific IIB component (EC 2.7.1.69) / PTS system, fructose-specific IIC component (EC 2.7.1.69)" "Gene7627" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"PTS system, galactitol-specific IIB component (EC 2.7.1.69)" "Gene7628" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"PTS system, galactitol-specific IIC component" "Gene7629" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"PTS system, glucitol/sorbitol-specific IIA component (EC 2.7.1.198)" "Gene9255" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"PTS system, glucitol/sorbitol-specific IIB component (EC 2.7.1.198) / PTS system, glucitol/sorbitol-specific IIC component 2" "Gene7630" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"PTS system, glucitol/sorbitol-specific IIC component" "Gene7631" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"PTS system, inactive IIB catalytic domain / PTS system, fructose-specific IIB component (EC 2.7.1.202) / PTS system, fructose-specific IIC component" "Gene2583" NA "89" "0.417840375586854" "0.494365452691582" "1" "0"
"PTS system, sucrose-specific IIB component (EC 2.7.1.211) / PTS system, sucrose-specific IIC component" "Gene9256" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"PucC protein" "Gene1640" NA "186" "0.887323943661972" "0.358822594048185" "1.01612903225806" "0.126311774359167"
"Purine nucleoside permease" "Gene5150" NA "8" "0.0469483568075117" "0.252632521098585" "1.25" "0.462910049886276"
"Purine nucleoside phosphorylase (EC 2.4.2.1)" "Gene0917" "Gene917" "212" "1" "0.0971285862357264" "1.00471698113208" "0.0686802819743445"
"Purine/pyrimidine phosphoribosyl transferase (EC 2.4.2.-)" "Gene6849" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Putaive isomerase" "Gene1607" NA "188" "0.906103286384977" "0.389254644109543" "1.02659574468085" "0.217754967975594"
"putative (L31491) ORF2; putative" "Gene9257" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"putative (L31491) ORF2; putative [Plasmid pTOM9]" "Gene5282" NA "10" "0.0469483568075117" "0.212026569533926" "1" "0"
"putative (R)-specific enoyl-CoA hydratase" "Gene9258" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Putative 2-component regulator" "Gene5102" NA "10" "0.0469483568075117" "0.212026569533926" "1" "0"
